,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,grupo_armado_1,descripci_n_grupo_armado,grupo_armado_2,descripci_n_grupo_armado_1,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,capturados,escudo_humano,lesionados_combatientes,militares,polic_as,otras_fuerzas_armadas,agentes_del_estado_sin,total_agentes_del_estado,guerrilleros,paramilitares,grupos_posdesmovilizaci_n,combatientes_sin_informaci,otros_grupos_armados,total_combatientes_de_grupos,total_combatientes,personas_sin_informaci_n,total_civiles,ventaja_militar,total_de_v_ctimas_del_caso,latitud_longitud,grupo_armado_3,descripci_n_grupo_armado_2,otro_hecho_simult_neo,grupo_al_que_pertenecen_los
131,34708,CR018403,1990,4,7,86749,SIBUNDOY,PUTUMAYO,ALTO PUTUMAYO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,2,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-76.91748216, 1.200115733]}",,,,
132,34709,CR003053,1990,4,7,86755,SAN FRANCISCO,PUTUMAYO,ALTO PUTUMAYO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-76.87923491, 1.174218321]}",,,,
133,34710,CR003141,1990,4,9,54670,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,1,0,0,0,0,8,0,6,0,0,6,8,0,0,0,0,8,14,0,0,GRUPOS ARMADOS ORGANIZADOS,14,"{'type': 'Point', 'coordinates': [-73.20605269, 8.40015189]}",,,,
134,34711,CR003054,1990,4,20,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.81077225, 2.45137136]}",,,,
135,34712,CR003055,1990,6,5,70230,CHALAN,SUCRE,MONTES DE MARIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.31269631, 9.545351624]}",,,,
136,34713,CR018436,1990,6,29,23855,VALENCIA,CORDOBA,URABA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-76.15071869, 8.255016584]}",,,,
137,34714,CR003056,1990,9,13,85125,HATO COROZAL,CASANARE,LLANOS ORIENTALES,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-71.76492254, 6.156172443]}",GUERRILLA,ELN,ARENGAS,
138,34739,CR003081,1991,10,17,19418,LOPEZ DE MICAY,CAUCA,ANDEN PACIFICO SUR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-77.24769154, 2.846715932]}",,,,
139,34716,CR003062,1990,12,24,5649,SAN CARLOS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-74.98795256, 6.187991569]}",,,,
140,34717,CR003063,1990,12,27,20750,SAN DIEGO,CESAR,SERRANIA DEL PERIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,2,0,0,0,0,6,0,1,0,0,1,4,0,0,0,0,4,5,0,3,GRUPOS ARMADOS ORGANIZADOS,8,"{'type': 'Point', 'coordinates': [-73.14473008, 10.24429187]}",,,,
141,34718,,1990,12,30,15135,CAMPOHERMOSO,BOYACA,ORIENTE DE BOYACA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-73.10416792, 5.031660681]}",,,,
142,34719,CR003064,1991,1,21,54670,SAN CALIXTO,NORTE DE SANTANDER,CATATUMBO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.20605269, 8.40015189]}",,,,
143,34720,CR003065,1991,2,5,76275,FLORIDA,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,1,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-76.23450174, 3.323918106]}",,,,
144,34721,CR003066,1991,2,7,54051,ARBOLEDAS,NORTE DE SANTANDER,CENTRO DE NORTE DE SANTANDER,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-72.79887452, 7.64297044]}",,,,
145,34722,CR003067,1991,3,6,95025,EL RETORNO,GUAVIARE,ARIARI GUAYABERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.62718599, 2.330161549]}",,,,
146,34723,,1991,3,8,19256,EL TAMBO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.81077225, 2.45137136]}",,,,
147,34724,CR003068,1991,3,17,76130,CANDELARIA,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,3,3,0,0,0,0,3,6,0,1,GRUPOS ARMADOS ORGANIZADOS,7,"{'type': 'Point', 'coordinates': [-76.34642891, 3.407766466]}",,,,
148,34725,CR003069,1991,3,20,68720,SANTA HELENA DEL OPON,SANTANDER,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-73.61679327, 6.33964535]}",,,,
149,34726,CR003070,1991,3,30,5315,GUADALUPE,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-75.24001859, 6.814263455]}",,,,
150,34727,CR003072,1991,4,17,41359,ISNOS,HUILA,SUR DEL HUILA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,"{'type': 'Point', 'coordinates': [-76.21763745, 1.92946706]}",,,,
151,34728,CR003073,1991,4,27,68169,CHARTA,SANTANDER,PROVINCIA DE SOTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.96879846, 7.280820473]}",,,,
152,34729,CR018466,1991,5,13,85400,TAMARA,CASANARE,PIEDEMONTE LLANERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,2,0,0,0,0,0,0,2,0,2,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-72.16182524, 5.829826597]}",,,,
153,34730,CR003074,1991,5,16,13473,MORALES,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-73.86814048, 8.276306771]}",,,,
154,34731,CR003075,1991,5,28,73675,SAN ANTONIO,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.48090671, 3.912976052]}",,,,
155,34732,CR003077,1991,7,5,44650,SAN JUAN DEL CESAR,LA GUAJIRA,SIERRA NEVADA DE SANTA MARTA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.14573636, 10.77208987]}",,,,
156,34733,CR003078,1991,7,7,19022,ALMAGUER,CAUCA,MACIZO COLOMBIANO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,2,3,0,1,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.85592449, 1.913360233]}",,,,
157,34735,CR003080,1991,7,10,13667,SAN MARTIN DE LOBA,BOLIVAR,SUR DE BOLIVAR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,1,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,4,0,1,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-74.03901175, 8.937090811]}",,,,
158,34736,CR003090,1991,8,15,13688,SANTA ROSA DEL SUR,BOLIVAR,MAGDALENA MEDIO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,3,1,0,0,0,7,0,3,0,0,3,0,0,0,0,0,0,3,0,3,FUERZAS ARMADAS ESTATALES,6,"{'type': 'Point', 'coordinates': [-74.05284001, 7.962854831]}",,,,
159,34737,CR047919,1991,10,8,99624,SANTA ROSALIA,VICHADA,ALTILLANURA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-70.85974134, 5.136431386]}",,,,
160,34738,CR003142,1991,10,8,99524,LA PRIMAVERA,VICHADA,ALTILLANURA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-70.41042001, 5.486337615]}",,,,
161,34740,CR003082,1991,11,13,25535,PASCA,CUNDINAMARCA,SUMAPAZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-74.30545993, 4.309854412]}",,,,
162,34741,CR018313,1991,12,30,15183,CHITA,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-72.47189235, 6.187082996]}",,,,
163,34742,CR000078,1992,2,12,27372,JURADO,CHOCO,LITORAL PACIFICO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-77.76275092, 7.103619083]}",,,,
164,34743,CR003091,1992,2,19,5885,YALI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.84004673, 6.676567272]}",,,,
165,34744,CR003084,1992,4,18,15244,EL COCUY,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.44472932, 6.407716232]}",,,,
166,34745,CR003085,1992,5,21,19513,PADILLA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-76.31329089, 3.220853836]}",,,,
167,34746,CR003086,1992,7,2,20178,CHIRIGUANA,CESAR,SERRANIA DEL PERIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.60014444, 9.361189611]}",,,SUSPENSIÓN SERVICIO DE AGUA Y LUZ,
168,34747,CR018315,1992,9,29,52250,EL CHARCO,NARIÑO,ANDEN PACIFICO SUR,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-78.109849, 2.477550593]}",,,,
169,34748,,1992,10,26,5051,ARBOLETES,ANTIOQUIA,URABA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,7,0,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,3,0,1,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.4270568, 8.850567734]}",,,,
170,34749,CR003092,1992,11,12,76306,GINEBRA,VALLE DEL CAUCA,SUR DEL VALLE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-76.26806789, 3.724181147]}",,,,
171,34750,CR003095,1992,12,24,52693,SAN PABLO,NARIÑO,NORTE DE NARIÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,3,0,0,0,0,3,5,0,0,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-77.01392439, 1.669426894]}",,,,
172,34751,CR007122,1993,1,25,15790,TASCO,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,COORDINADORA GUERRILLERA SIMÓN BOLÍVAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-72.78101116, 5.909821031]}",,,,
173,34752,CR003097,1993,5,26,19137,CALDONO,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-76.51863329, 2.785615005]}",,,,
174,34753,CR003098,1993,7,16,52678,SAMANIEGO,NARIÑO,OCCIDENTE DE NARIÑO,AGENTE DEL ESTADO,OTRO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,"{'type': 'Point', 'coordinates': [-77.59445713, 1.335351879]}",,,,
175,34754,CR007120,1993,10,28,5031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,4,2,0,0,0,0,2,6,0,1,GRUPOS ARMADOS ORGANIZADOS,7,"{'type': 'Point', 'coordinates': [-75.08252428, 6.912304726]}",,,,
176,34755,,1993,12,29,68152,CARCASI,SANTANDER,PROVINCIA DE GARCIA ROVIRA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.62708287, 6.628732408]}",,,,
177,34756,CR003099,1994,1,17,68271,FLORIAN,SANTANDER,PROVINCIA DE VELEZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.97142307, 5.804666368]}",,,,
178,34757,CR003100,1994,2,18,54223,CUCUTILLA,NORTE DE SANTANDER,CENTRO DE NORTE DE SANTANDER,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.77257191, 7.538987137]}",GUERRILLA,ELN,,
179,34758,CR003101,1994,3,7,15790,TASCO,BOYACA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-72.78101116, 5.909821031]}",,,,
180,34760,CR003103,1994,5,4,5306,GIRALDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.95215756, 6.680808016]}",,,,
181,34761,CR003104,1994,5,8,25293,GACHALA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.52016136, 4.693578672]}",,,,
182,34762,CR003105,1994,6,7,5543,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-75.91034556, 7.021017918]}",,,,
183,34763,CR007113,1994,7,17,85263,PORE,CASANARE,LLANOS ORIENTALES,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-71.9928596, 5.727729878]}",,,,
184,34764,CR007121,1994,7,19,25535,PASCA,CUNDINAMARCA,SUMAPAZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,1,0,0,1,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,3,"{'type': 'Point', 'coordinates': [-74.30545993, 4.309854412]}",,,,
185,34765,CR003106,1994,7,19,25377,LA CALERA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-73.96974496, 4.720344522]}",,,,
186,34766,CR018320,1994,8,5,19548,PIENDAMO - TUNIA,CAUCA,NORTE DEL CAUCA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,2,0,2,GRUPOS ARMADOS ORGANIZADOS,4,"{'type': 'Point', 'coordinates': [-76.52850592, 2.641987578]}",,,,
187,34769,CR003109,1994,8,19,25805,TIBACUY,CUNDINAMARCA,SUMAPAZ,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,"{'type': 'Point', 'coordinates': [-74.45234352, 4.348314659]}",,,,
188,34770,CR021102,1995,1,13,5125,CAICEDO,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-75.98281889, 6.405567003]}",,,,
189,34771,CR021001,1995,1,13,73616,RIOBLANCO,TOLIMA,SUR DEL TOLIMA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,3,GRUPOS ARMADOS ORGANIZADOS,5,"{'type': 'Point', 'coordinates': [-75.81865177, 3.285629458]}",,,,
190,34772,CR003110,1995,2,2,5543,PEQUE,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,"{'type': 'Point', 'coordinates': [-75.91034556, 7.021017918]}",,,,
191,34773,CR021107,1995,2,17,85400,TAMARA,CASANARE,PIEDEMONTE LLANERO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,0,3,0,0,GRUPOS ARMADOS ORGANIZADOS,2,"{'type': 'Point', 'coordinates': [-72.16182524, 5.829826597]}",,,,
192,34774,CR018321,1995,3,5,5361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,1,0,8,GRUPOS ARMADOS ORGANIZADOS,18,"{'type': 'Point', 'coordinates': [-75.76467317, 7.17162903]}",,,,
193,34775,CR021022,1995,3,6,5361,ITUANGO,ANTIOQUIA,NORTE DE ANTIOQUIA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,6,GRUPOS ARMADOS ORGANIZADOS,14,"{'type': 'Point', 'coordinates': [-75.76467317, 7.17162903]}",,,,
194,34776,CR021024,1995,4,5,25281,FOSCA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,"{'type': 'Point', 'coordinates': [-73.93902036, 4.339092845]}",,,,
