,id_caso,id_caso_relacionado,a_o,mes,d_a,c_digo_dane_de_municipio,municipio,departamento,regi_n,modalidad,presunto_responsable,descripci_n_presunto,abandono_o_despojo_forzado,amenaza_o_intimidaci_n,ataque_contra_misi_n_m_dica,confinamiento_o_restricci,desplazamiento_forzado,extorsi_n,lesionados_civiles,pillaje,tortura,otro_hecho_simult_neo,total_de_v_ctimas_del_caso,tipo_de_armas,latitud_longitud,violencia_basada_en_g_nero
1757,290234,CR005218,1998,5,28,5475,MURINDO,ANTIOQUIA,URABA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,1,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.8174580606, 6.9776918531]}",
1758,290235,,1998,5,31,68307,GIRON,SANTANDER,PROVINCIA DE SOTO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.1596705649, 7.2135679117]}",
1759,290236,,1998,6,5,99773,CUMARIBO,VICHADA,ALTILLANURA,RETÉN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-69.7955329413, 4.4463521737]}",
1760,290238,,1998,6,13,47288,FUNDACION,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,1,1,0,0,1,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.1913434578, 10.5140924032]}",
1761,290242,,1998,6,17,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1762,290243,,1998,6,17,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1763,290244,,1998,6,23,20001,VALLEDUPAR,CESAR,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,0,,8,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.7147715401, 10.2670048114]}",
1764,290245,,1998,6,26,13244,EL CARMEN DE BOLIVAR,BOLIVAR,MONTES DE MARIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,5,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.1212157328, 9.7185798645]}",
1765,290248,,1998,6,26,5034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO - OTRO,"{'type': 'Point', 'coordinates': [-75.8787918873, 5.6567748525]}",
1766,290250,,1998,6,30,5138,CAÑASGORDAS,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.032209943, 6.7594776844]}",
1767,290251,,1998,7,11,18410,LA MONTAÑITA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,SICARIATO,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,1,0,1,1,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.4364077628, 1.4791726347]}",
1768,290252,CR000130,1998,7,4,20060,BOSCONIA,CESAR,SIERRA NEVADA DE SANTA MARTA,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,14,0,0,,4,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.8887676643, 9.9750947004]}",
1769,290253,,1998,7,4,20238,EL COPEY,CESAR,SIERRA NEVADA DE SANTA MARTA,OTRA ¿CUÁL?,GUERRILLA,ELN,0,0,0,0,0,0,3,0,0,LESIONADOS COMBATIENTES,5,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.9627174377, 10.1495254346]}",
1770,290254,,1998,7,4,15572,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,PRESENCIA GAO SIN ATRIBUCIÓN,0,0,0,0,0,0,0,0,0,,8,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.5879991859, 5.9779349517]}",
1771,290255,CR040058,1998,7,5,99773,CUMARIBO,VICHADA,ALTILLANURA,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DE META Y VICHADA,0,0,0,1,0,0,0,0,1,OCULTAMIENTO DE LOS CADÁVERES - TORTURA SEXUAL,12,ARMA CORTO PUNZANTE - ARMA DE FUEGO - MOTOSIERRA,"{'type': 'Point', 'coordinates': [-69.7955329413, 4.4463521737]}",
1772,290256,,1998,7,5,5034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.8787918873, 5.6567748525]}",
1773,290257,CR020849,1998,7,3,50568,PUERTO GAITAN,META,ALTILLANURA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),1,1,0,0,1,0,0,0,1,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-71.6315742849, 4.0050344671]}",
1774,290258,,1998,7,6,5686,SANTA ROSA DE OSOS,ANTIOQUIA,NORTE DE ANTIOQUIA,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-75.4607450191, 6.643326001]}",
1775,290259,CR018337,1998,7,6,50568,PUERTO GAITAN,META,ALTILLANURA,INCURSIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-71.6315742849, 4.0050344671]}",
1776,290260,,1998,7,6,5686,SANTA ROSA DE OSOS,ANTIOQUIA,NORTE DE ANTIOQUIA,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-75.4607450191, 6.643326001]}",
1777,290261,,1998,7,10,5091,BETANIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.97554408, 5.7447471798]}",
1778,290262,,1998,7,12,5628,SABANALARGA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,0,,11,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.8166460917, 6.8500258896]}",
1779,290264,,1998,7,12,5628,SABANALARGA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,1,0,0,1,0,,5,ND,"{'type': 'Point', 'coordinates': [-75.8166460917, 6.8500258896]}",
1780,290266,,1988,7,24,5837,TURBO,ANTIOQUIA,URABA,ASALTO,GUERRILLA,FARC,0,1,0,0,1,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.6322473006, 7.9968979535]}",
1781,290267,CR005210,1998,7,17,27245,EL CARMEN DE ATRATO,CHOCO,ATRATO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1,1,0,0,1,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.1422298644, 5.8997513608]}",
1782,290268,,1998,7,20,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1783,290269,,1998,7,21,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,INTERCEPTACIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1784,290270,,1998,7,22,54206,CONVENCION,NORTE DE SANTANDER,CATATUMBO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.3372084478, 8.4703689333]}",
1785,290271,,1998,7,24,86760,SANTIAGO,PUTUMAYO,ALTO PUTUMAYO,RETENCIÓN/EJECUCIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,1,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-77.0018234274, 1.1455377704]}",
1786,290272,,1998,7,26,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1787,290273,,1998,7,27,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,DESCONOCIDO,NO APLICA,0,1,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1788,290274,,1998,7,28,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,SICARIATO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1789,290275,CR020855,1998,7,30,5031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,ASALTO,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,0,0,0,0,0,8,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.0825242787, 6.9123047264]}",
1790,290276,,1998,8,2,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0,0,0,0,0,0,1,0,0,,11,ND,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1791,290277,,1998,8,3,13212,CORDOBA,BOLIVAR,MONTES DE MARIA,INCURSIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.8274626321, 9.5869079177]}",
1792,290278,,1998,8,6,73349,HONDA,TOLIMA,NORTE DEL TOLIMA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.7415779738, 5.2015088992]}",
1793,290279,,1998,8,6,25258,EL PEÑON,CUNDINAMARCA,NOROCCIDENTE DE CUNDINAMARCA,DESCONOCIDA,GUERRILLA,NO IDENTIFICADA,1,1,0,0,1,0,0,0,0,INTENTO DE RECLUTAMIENTO,4,ASFIXIA MEC NICA,"{'type': 'Point', 'coordinates': [-74.2912859352, 5.2491411712]}",
1794,290280,,1998,8,7,5034,ANDES,ANTIOQUIA,SUROESTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,8,ND,"{'type': 'Point', 'coordinates': [-75.8787918873, 5.6567748525]}",
1795,290281,CR013198,1998,8,10,13810,TIQUISIO,BOLIVAR,MAGDALENA MEDIO,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,4,ARMA CORTO PUNZANTE,"{'type': 'Point', 'coordinates': [-74.2635468827, 8.557741117]}",
1796,290283,,1998,8,15,19585,PURACE,CAUCA,MACIZO COLOMBIANO,RETENCIÓN/EJECUCIÓN,GUERRILLA,FARC,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.4553681459, 2.3810610383]}",
1797,290284,,1998,8,19,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1798,290285,,1998,8,21,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,1,1,0,0,0,,9,ND,"{'type': 'Point', 'coordinates': [-74.140081844, 10.7630268185]}",
1799,290286,CR020864,1998,8,23,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,RETÉN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.6084047301, 6.3405017616]}",
1800,290287,,1988,8,23,52399,LA UNION,NARIÑO,NORTE DE NARIÑO,INTERCEPTACIÓN,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-77.1311543535, 1.6002686127]}",
1801,290288,CR021631,1998,8,23,5088,BELLO,ANTIOQUIA,VALLE DE ABURRA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,1,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.6084047301, 6.3405017616]}",
1802,290289,,1998,8,23,18860,VALPARAISO,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,1,0,0,0,1,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7065835254, 1.1945830321]}",
1803,290290,,1998,8,24,18860,VALPARAISO,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,RUTA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,0,1,0,0,0,0,0,0,4,OCULTAMIENTO DE CADÁVER,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.7684378309, 1.0610181688]}",
1804,290291,,1998,8,28,15377,LABRANZAGRANDE,BOYACA,ORIENTE DE BOYACA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.5777701202, 5.562687048]}",
1805,290292,,1998,8,30,5031,AMALFI,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RUTA,GRUPO ARMADO NO DIRIMIDO,NO APLICA,0,1,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.92644973, 6.801677929]}",
1806,290293,,1998,8,30,19455,MIRANDA,CAUCA,NORTE DEL CAUCA,ASALTO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,1,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.2288698651, 3.2530954052]}",
1807,290294,,1998,9,2,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO - ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1808,290295,,1998,9,3,5045,APARTADO,ANTIOQUIA,URABA,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.6259606537, 7.8834174058]}",
1809,290296,,1998,9,4,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1810,290297,,1998,9,4,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1811,290298,,1998,9,9,5091,BETANIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,1,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.97554408, 5.7447471798]}",
1812,290299,,1998,9,10,5091,BETANIA,ANTIOQUIA,SUROESTE ANTIOQUEÑO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,3,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.97554408, 5.7447471798]}",
1813,290300,,1998,9,12,54206,CONVENCION,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,0,,7,ARTEFACTO EXPLOSIVO,"{'type': 'Point', 'coordinates': [-73.3391671928, 8.416611547]}",
1814,290301,,1998,9,13,86865,VALLE DEL GUAMUEZ,PUTUMAYO,BAJO PUTUMAYO,ASALTO,GUERRILLA,FARC,0,0,0,0,0,0,0,0,0,SEÑALAMIENTO,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.905968795, 0.4239040926]}",
1815,290304,,1998,9,16,27245,EL CARMEN DE ATRATO,CHOCO,ATRATO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,4,ND,"{'type': 'Point', 'coordinates': [-76.1422298644, 5.8997513608]}",
1816,290305,,1998,9,22,13810,TIQUISIO,BOLIVAR,MAGDALENA MEDIO,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,1,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.3610821474, 8.4020722236]}",
1817,290307,CR020876,1998,9,25,50400,LEJANIAS,META,ARIARI GUAYABERO,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,1,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.0240219993, 3.5259198448]}",
1818,290308,,1998,9,28,54810,TIBU,NORTE DE SANTANDER,CATATUMBO,DESCONOCIDA,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.7359186314, 8.6395488525]}",
1819,290310,CR047884,1998,10,1,13810,TIQUISIO,BOLIVAR,MAGDALENA MEDIO,RUTA,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.2833505495, 8.5993121985]}",
1820,290311,,1998,10,1,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,DESCONOCIDA,GRUPO PARAMILITAR,OTRO,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-74.024622018, 10.9869954971]}",
1821,290312,,1998,10,7,76364,JAMUNDI,VALLE DEL CAUCA,SUR DEL VALLE,ASALTO,GUERRILLA,ELN,0,0,0,0,0,0,3,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-76.6239629338, 3.1231835171]}",
1822,290313,,1998,10,4,68689,SAN VICENTE DE CHUCURI,SANTANDER,MAGDALENA MEDIO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,1,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.4110239344, 6.8803829351]}",
1823,290314,,1998,10,9,5001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,ATAQUE INDISCRIMINADO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.581713332, 6.246715564]}",
1824,290315,,1998,10,12,5690,SANTO DOMINGO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,4,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.1677837076, 6.4748432929]}",
1825,290316,,1998,10,12,47189,CIENAGA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INCURSIÓN,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,0,1,,14,ARMA CORTO PUNZANTE - ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.2412861592, 11.0066568813]}",
1826,290317,,1998,10,14,25317,GUACHETA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,1,0,0,,7,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.6870982163, 5.3837411919]}",
1827,290318,,1998,10,15,54001,CUCUTA,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,ASALTO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,6,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.5082561962, 7.9053062946]}",
1828,290319,,1998,10,16,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,DESCONOCIDA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL SUR DEL CESAR,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1829,290320,,1998,10,16,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,SICARIATO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1830,290321,,1998,10,16,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,SICARIATO,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.8499569753, 7.064963864]}",
1831,290322,,1998,10,11,47980,ZONA BANANERA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,RUTA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.140081844, 10.7630268185]}",
1832,290323,CR020889,1998,10,22,5756,SONSON,ANTIOQUIA,ORIENTE ANTIOQUEÑO,ASALTO,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU),0,0,0,0,0,0,1,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.3093951469, 5.7148116411]}",
1833,290325,,1998,10,25,47001,SANTA MARTA,MAGDALENA,SIERRA NEVADA DE SANTA MARTA,INTERCEPTACIÓN,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,1,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.1445539765, 11.1684698223]}",
1834,290326,CR020891,1998,10,25,13030,ALTOS DEL ROSARIO,BOLIVAR,SUR DE BOLIVAR,REUNIÓN PÚBLICA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,1,0,0,1,0,,11,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.167678113, 8.7446028246]}",
1835,290327,,1998,10,25,13074,BARRANCO DE LOBA,BOLIVAR,SUR DE BOLIVAR,ATAQUE INDISCRIMINADO,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,0,0,0,0,0,0,0,0,0,,13,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-74.1052242834, 8.9477301581]}",
1836,290328,,1998,10,26,86865,VALLE DEL GUAMUEZ,PUTUMAYO,BAJO PUTUMAYO,FALSO POSITIVO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,0,0,0,0,0,0,0,0,1,,6,ND,"{'type': 'Point', 'coordinates': [-76.905968795, 0.4239040926]}",
1837,290329,,1998,10,26,41306,GIGANTE,HUILA,CENTRO DEL HUILA,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ND,"{'type': 'Point', 'coordinates': [-75.5412198856, 2.3882356255]}",
1838,290330,,1998,10,26,41306,GIGANTE,HUILA,CENTRO DEL HUILA,ASALTO,GUERRILLA,NO IDENTIFICADA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.5412198856, 2.3882356255]}",
1839,290331,,1998,10,28,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,0,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-73.2028779315, 7.4707195926]}",
1840,290333,,1998,10,29,44430,MAICAO,LA GUAJIRA,ALTA GUAJIRA,ASALTO,GRUPO ARMADO NO IDENTIFICADO,NO APLICA,0,0,0,0,0,0,0,0,0,,5,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-72.24190502, 11.3783267846]}",
1841,290334,,1998,10,31,5079,BARBOSA,ANTIOQUIA,VALLE DE ABURRA,ASALTO,GRUPO PARAMILITAR,NO IDENTIFICADO,0,1,0,0,0,0,0,0,0,,4,ARMA DE FUEGO,"{'type': 'Point', 'coordinates': [-75.3316442322, 6.4392268816]}",
1842,290336,,1998,11,2,5154,CAUCASIA,ANTIOQUIA,BAJO CAUCA ANTIOQUEÑO,RETENCIÓN/EJECUCIÓN,DESCONOCIDO,NO APLICA,0,0,0,0,0,0,0,0,0,,8,ND,"{'type': 'Point', 'coordinates': [-75.1982903265, 7.9773623332]}",
