"","dataset","event","date","latitude","longitude","relcase_tax","victims_tax","clash_tax","govattack_tax","guerrattack_tax","parattack_tax","posdattack_tax","c_digo_dane_de_municipio","year"
"3769","ABforMELTT",6621,1993-02-04,7.0796396792,-74.7015910715,NA,1,1,0,0,0,0,5736,1993
"3770","ABforMELTT",6622,1993-02-05,9.2018105922,-73.5409865164,NA,0,0,0,1,0,0,20228,1993
"3771","ABforMELTT",6623,1993-02-05,5.4740048201,-75.6002416244,NA,4,1,0,0,0,0,17442,1993
"3772","ABforMELTT",6624,1993-02-06,2.5664283992,-72.6389862155,NA,0,0,0,1,0,0,95001,1993
"3773","ABforMELTT",6625,1993-02-06,4.6501730303,-74.1073590032,NA,0,0,0,0,0,0,11001,1993
"3774","ABforMELTT",6626,1993-02-06,7.2428750572,-76.4358754017,NA,1,1,0,0,0,0,5480,1993
"3775","ABforMELTT",6627,1993-02-06,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,1993
"3776","ABforMELTT",6628,1993-02-07,6.1870829964,-72.4718923521,NA,3,0,0,1,0,0,15183,1993
"3777","ABforMELTT",6629,1993-02-07,7.9382294873,-72.6046681753,NA,1,1,0,0,0,0,54261,1993
"3778","ABforMELTT",6630,1993-02-07,5.8229856798,-73.0306096702,NA,4,0,0,1,0,0,15238,1993
"3779","ABforMELTT",6631,1993-02-07,6.4859489363,-75.019157568,NA,1,1,0,0,0,0,5670,1993
"3780","ABforMELTT",6632,1993-02-07,7.6663004388,-76.6812163995,NA,1,0,0,0,0,0,5172,1993
"3781","ABforMELTT",1941,1993-02-08,1.1522961181,-76.650271415,"CR021541",0,0,0,0,0,0,86001,1993
"3782","ABforMELTT",6633,1993-02-08,6.4493794856,-71.7586108633,NA,3,0,0,1,0,0,81794,1993
"3783","ABforMELTT",6634,1993-02-08,2.5664283992,-72.6389862155,NA,0,0,0,1,0,0,95001,1993
"3784","ABforMELTT",6635,1993-02-08,10.2442918729,-73.144730081,NA,1,1,0,0,0,0,20750,1993
"3785","ABforMELTT",6636,1993-02-08,10.0404579941,-73.2383961682,NA,1,1,0,0,0,0,20013,1993
"3786","ABforMELTT",6637,1993-02-08,2.6764533819,-76.5336517279,NA,1,0,0,1,0,0,19548,1993
"3787","ABforMELTT",6638,1993-02-08,2.7992068932,-76.5527423376,NA,1,1,0,0,0,0,19137,1993
"3788","ABforMELTT",1109,1993-02-09,3.9901206633,-73.765936654,"CR018318",2,0,0,1,0,0,50006,1993
"3789","ABforMELTT",6639,1993-02-09,5.8800365704,-71.8909239638,NA,1,1,0,0,0,0,85250,1993
"3790","ABforMELTT",6640,1993-02-09,8.3103369584,-73.599028585,NA,0,0,0,0,0,0,20011,1993
"3791","ABforMELTT",6641,1993-02-09,8.3103369584,-73.599028585,NA,0,0,0,0,0,0,20011,1993
"3792","ABforMELTT",6642,1993-02-09,4.6501730303,-74.1073590032,NA,0,1,0,0,0,0,11001,1993
"3793","ABforMELTT",6643,1993-02-09,1.6798724759,-75.2835628711,NA,1,1,0,0,0,0,18247,1993
"3794","ABforMELTT",6644,1993-02-10,8.6192978782,-73.8032101165,NA,2,1,0,0,0,0,20383,1993
"3795","ABforMELTT",6645,1993-02-10,1.6179229304,-75.6085604324,NA,0,0,0,1,0,0,18001,1993
"3796","ABforMELTT",6646,1993-02-10,1.8525783554,-76.0487449016,NA,2,1,0,0,0,0,41551,1993
"3797","ABforMELTT",6647,1993-02-10,5.3415950955,-76.1487719808,NA,5,1,0,0,0,0,66572,1993
"3798","ABforMELTT",6648,1993-02-10,2.6419875777,-76.528505916,NA,7,2,0,0,0,0,19548,1993
"3799","ATforMELTT",160,1993-02-10,7.064963864,-73.84995698,NA,16,0,0,1,0,0,68081,1993
"3800","ABforMELTT",6649,1993-02-11,2.5664283992,-72.6389862155,NA,0,1,0,0,0,0,95001,1993
"3801","ABforMELTT",6650,1993-02-11,6.8803829351,-73.4110239344,NA,1,1,0,0,0,0,68689,1993
"3802","ABforMELTT",6651,1993-02-11,4.6501730303,-74.1073590032,NA,2,2,0,0,0,0,11001,1993
"3803","ABforMELTT",6652,1993-02-11,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,1993
"3804","ABforMELTT",6653,1993-02-12,8.2474537916,-73.3558144029,NA,0,0,0,1,0,0,54498,1993
"3805","ABforMELTT",6654,1993-02-12,6.246715564,-75.581713332,NA,0,0,0,0,0,0,5001,1993
"3806","ABforMELTT",6655,1993-02-13,8.6886509639,-73.666354865,NA,0,1,0,0,0,0,20550,1993
"3807","ABforMELTT",6656,1993-02-13,7.4387123838,-74.6893941583,NA,2,1,0,0,0,0,5250,1993
"3808","ABforMELTT",6657,1993-02-13,7.6663004388,-76.6812163995,NA,1,1,0,0,0,0,5172,1993
"3809","ABforMELTT",6658,1993-02-13,8.4261359835,-76.7845744975,NA,1,1,0,0,0,0,5490,1993
"3810","ABforMELTT",6659,1993-02-14,5.3276126513,-72.396915159,NA,0,0,0,1,0,0,85001,1993
"3811","ABforMELTT",6660,1993-02-14,5.1726907655,-72.5463002643,NA,1,0,0,1,0,0,85010,1993
"3812","ABforMELTT",6661,1993-02-14,6.5331799821,-72.6991995911,NA,1,0,0,0,0,0,68147,1993
"3813","ABforMELTT",6662,1993-02-14,4.6501730303,-74.1073590032,NA,0,1,0,0,0,0,11001,1993
"3814","ABforMELTT",6663,1993-02-14,2.0662614554,-76.1867284658,NA,2,1,0,0,0,0,41660,1993
"3815","ABforMELTT",6664,1993-02-15,8.3103369584,-73.599028585,NA,1,1,0,0,0,0,20011,1993
"3816","ABforMELTT",6665,1993-02-15,8.6192978782,-73.8032101165,NA,5,1,0,0,0,0,20383,1993
"3817","ABforMELTT",6666,1993-02-15,9.5219711849,-75.1854828205,NA,1,1,0,0,0,0,70508,1993
"3818","ABforMELTT",6667,1993-02-16,1.6179229304,-75.6085604324,NA,0,0,1,0,0,0,18001,1993
"3819","ABforMELTT",6668,1993-02-16,6.8051156163,-76.2470583513,NA,0,0,0,1,0,0,5284,1993
"3820","ABforMELTT",6669,1993-02-17,3.9901206633,-73.765936654,NA,1,1,0,0,0,0,50006,1993
"3821","ABforMELTT",6670,1993-02-17,6.246715564,-75.581713332,NA,1,0,0,1,0,0,5001,1993
"3822","ABforMELTT",6671,1993-02-17,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,1993
"3823","ABforMELTT",1646,1993-02-18,2.1197861313,-74.7673405755,"CR021040",0,0,0,1,0,0,18753,1993
"3824","ABforMELTT",6672,1993-02-18,7.2808204725,-72.9687984566,NA,0,0,0,1,0,0,68169,1993
"3825","ABforMELTT",1285,1993-02-19,10.589800014,-74.1867628365,"CR018782",0,1,0,0,0,0,47053,1993
"3826","ABforMELTT",6673,1993-02-19,7.406619635,-73.2757549665,NA,3,1,0,0,0,0,68615,1993
"3827","ABforMELTT",6674,1993-02-19,3.9901206633,-73.765936654,NA,0,0,0,1,0,0,50006,1993
"3828","ABforMELTT",6675,1993-02-20,7.9053062946,-72.5082561962,NA,3,1,0,0,0,0,54001,1993
"3829","ABforMELTT",6676,1993-02-20,6.7734463196,-74.7987269491,NA,1,1,0,0,0,0,5858,1993
"3830","ABforMELTT",6677,1993-02-20,6.7760659116,-76.1307651388,NA,0,1,0,0,0,0,5284,1993
"3831","ABforMELTT",6678,1993-02-20,3.532349153,-76.2985825464,NA,2,1,0,0,0,0,76520,1993
"3832","ABforMELTT",6679,1993-02-21,6.6287324081,-72.6270828663,NA,0,1,0,0,0,0,68152,1993
"3833","ABforMELTT",6680,1993-02-21,7.1162672756,-73.1325981781,NA,1,0,0,0,0,0,68001,1993
"3834","ABforMELTT",6681,1993-02-21,7.6412408804,-75.522805335,NA,1,1,0,0,0,0,5790,1993
"3835","ABforMELTT",6682,1993-02-22,8.4001518896,-73.2060526939,NA,4,1,0,0,0,0,54670,1993
"3836","ABforMELTT",6683,1993-02-22,8.4001518896,-73.2060526939,NA,2,1,0,0,0,0,54670,1993
"3837","ABforMELTT",6684,1993-02-22,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,1993
"3838","ABforMELTT",6685,1993-02-22,1.3351349549,-74.8471983686,NA,1,1,0,0,0,0,18150,1993
"3839","ABforMELTT",6686,1993-02-23,6.6287324081,-72.6270828663,NA,1,1,0,0,0,0,68152,1993
"3840","ABforMELTT",6687,1993-02-23,6.8995253646,-73.2836691291,NA,0,1,0,0,0,0,68092,1993
"3841","ABforMELTT",6688,1993-02-23,7.2493653511,-73.6793443237,NA,2,1,0,0,0,0,68575,1993
"3842","ABforMELTT",6689,1993-02-23,6.8308280565,-73.712481564,NA,2,1,0,0,0,0,68689,1993
"3843","ABforMELTT",6690,1993-02-23,3.7680081836,-76.2296059368,NA,4,1,0,0,0,0,76318,1993
"3844","ABforMELTT",6691,1993-02-24,6.0465685735,-75.9075047222,NA,1,1,0,0,0,0,5209,1993
"3845","ABforMELTT",6692,1993-02-25,6.4493794856,-71.7586108633,NA,1,1,0,0,0,0,81794,1993
"3846","ABforMELTT",6693,1993-02-25,7.9382294873,-72.6046681753,NA,1,1,0,0,0,0,54261,1993
"3847","ABforMELTT",6694,1993-02-25,2.5664283992,-72.6389862155,NA,0,0,0,1,0,0,95001,1993
"3848","ABforMELTT",6695,1993-02-25,6.7688365279,-72.6945942537,NA,0,1,0,0,0,0,68207,1993
"3849","ABforMELTT",6696,1993-02-25,8.6886509639,-73.666354865,NA,3,1,0,0,0,0,20550,1993
"3850","ABforMELTT",6697,1993-02-25,2.1782142699,-73.7870688164,NA,0,0,0,1,0,0,50350,1993
"3851","ABforMELTT",6698,1993-02-25,2.1197861313,-74.7673405755,NA,1,1,0,0,0,0,18753,1993
"3852","ABforMELTT",6699,1993-02-25,6.9638723516,-75.4188331376,NA,1,0,0,1,0,0,5887,1993
"3853","ABforMELTT",6700,1993-02-26,7.0796396792,-74.7015910715,NA,6,1,0,0,0,0,5736,1993
"3854","ABforMELTT",6701,1993-02-26,6.643326001,-75.4607450191,NA,1,0,0,1,0,0,5686,1993
"3855","ABforMELTT",1110,1993-02-27,7.0796396792,-74.7015910715,"CR018322",6,1,0,0,0,0,5736,1993
"3856","ABforMELTT",6702,1993-02-27,2.8223376073,-72.9968012551,NA,1,1,0,0,0,0,50590,1993
"3857","ABforMELTT",6703,1993-02-27,7.4707195926,-73.2028779315,NA,2,1,0,0,0,0,68255,1993
"3858","ABforMELTT",6704,1993-02-27,6.8995253646,-73.2836691291,NA,1,1,0,0,0,0,68092,1993
"3859","ABforMELTT",6705,1993-02-27,8.6886509639,-73.666354865,NA,2,1,0,0,0,0,20550,1993
"3860","ABforMELTT",6706,1993-02-27,3.3737278744,-73.875831539,NA,2,1,0,0,0,0,50683,1993
"3861","ABforMELTT",6707,1993-02-27,10.5140924032,-74.1913434578,NA,1,1,0,0,0,0,47288,1993
"3862","ABforMELTT",6708,1993-02-27,2.1197861313,-74.7673405755,NA,2,1,0,0,0,0,18753,1993
"3863","ABforMELTT",6709,1993-02-27,8.089116411,-76.7291584376,NA,4,1,0,0,0,0,5837,1993
"3864","ABforMELTT",6710,1993-02-28,6.1561724433,-71.7649225437,NA,0,1,0,0,0,0,85125,1993
"3865","ABforMELTT",6711,1993-02-28,6.9538595698,-71.8723334257,NA,0,1,0,0,0,0,81736,1993
"3866","ABforMELTT",6712,1993-02-28,5.9656403102,-75.9820485436,NA,2,0,1,0,0,0,5642,1993
"3867","ABforMELTT",6713,1993-02-28,0.6709702311,-77.536374535,NA,2,1,0,0,0,0,52356,1993
"3868","ABforMELTT",6714,1993-03-01,6.4392268816,-75.3316442322,NA,0,0,0,0,0,0,5079,1993
"3869","ABforMELTT",6715,1993-03-01,7.1653399998,-75.4391984392,NA,1,0,0,1,0,0,5854,1993
"3870","ABforMELTT",6716,1993-03-02,3.9901206633,-73.765936654,NA,0,0,0,1,0,0,50006,1993
"3871","ABforMELTT",6717,1993-03-02,7.0039407344,-73.9124579456,NA,0,1,0,0,0,0,5893,1993
"3872","ABforMELTT",6718,1993-03-02,2.1982462521,-75.9797684232,NA,2,1,0,0,0,0,41378,1993
"3873","ABforMELTT",6719,1993-03-03,7.2650104862,-73.1501469118,NA,2,1,0,0,0,0,68615,1993
"3874","ABforMELTT",6720,1993-03-04,6.9538595698,-71.8723334257,NA,2,0,1,0,0,0,81736,1993
"3875","ABforMELTT",6721,1993-03-04,6.6979114506,-73.5112677449,NA,1,1,0,0,0,0,68235,1993
"3876","ABforMELTT",6722,1993-03-04,7.7551163455,-76.6532103356,NA,1,1,0,0,0,0,5147,1993
"3877","ABforMELTT",6723,1993-03-05,8.0820136662,-72.8007583831,NA,5,1,0,0,0,0,54720,1993
"3878","ABforMELTT",6724,1993-03-05,8.4218239655,-72.9172007915,NA,1,1,0,0,0,0,54720,1993
"3879","ABforMELTT",6725,1993-03-05,6.8803829351,-73.4110239344,NA,3,0,0,0,0,0,68689,1993
"3880","ABforMELTT",6726,1993-03-06,6.4752099528,-72.9698137921,NA,0,1,0,0,0,0,68464,1993
"3881","ABforMELTT",6727,1993-03-06,2.1197861313,-74.7673405755,NA,1,1,0,0,0,0,18753,1993
"3882","ABforMELTT",6728,1993-03-07,7.6429704403,-72.7988745246,NA,0,0,0,1,0,0,54051,1993
"3883","ABforMELTT",6729,1993-03-07,9.7046061158,-73.2792316745,NA,1,0,0,1,0,0,20045,1993
"3884","ABforMELTT",6730,1993-03-07,7.4767206715,-73.924168553,NA,2,1,0,0,0,0,13670,1993
"3885","ABforMELTT",6731,1993-03-07,10.4443960805,-75.369831664,NA,2,1,0,0,0,0,13683,1993
"3886","ABforMELTT",6732,1993-03-07,7.17162903,-75.7646731654,NA,0,1,0,0,0,0,5361,1993
"3887","ABforMELTT",6733,1993-03-07,7.5698637877,-76.6964088726,NA,4,1,0,0,0,0,5172,1993
"3888","ABforMELTT",6734,1993-03-07,8.089116411,-76.7291584376,NA,1,1,0,0,0,0,5837,1993
"3889","ABforMELTT",6735,1993-03-08,11.5287513839,-72.911488911,NA,2,1,0,0,0,0,44001,1993
"3890","ABforMELTT",6736,1993-03-08,6.9974758041,-73.054660853,NA,0,1,0,0,0,0,68547,1993
"3891","ABforMELTT",6737,1993-03-08,7.0796396792,-74.7015910715,NA,1,0,1,0,0,0,5736,1993
"3892","ABforMELTT",6738,1993-03-08,6.6035295768,-75.2484324958,NA,1,1,0,0,0,0,5686,1993
"3893","ABforMELTT",6739,1993-03-09,2.1197861313,-74.7673405755,NA,0,0,0,1,0,0,18753,1993
"3894","ABforMELTT",6740,1993-03-09,1.8810812984,-76.2703596812,NA,0,1,0,0,0,0,41668,1993
"3895","ABforMELTT",6741,1993-03-10,7.3728501803,-72.6476814357,NA,1,0,0,0,0,0,54518,1993
"3896","ABforMELTT",6742,1993-03-10,8.6395488525,-72.7359186314,NA,2,0,0,1,0,0,54810,1993
"3897","ABforMELTT",6743,1993-03-10,5.1369422968,-74.1561166248,NA,0,0,0,1,0,0,25513,1993
"3898","ABforMELTT",6744,1993-03-10,2.1197861313,-74.7673405755,NA,0,1,0,0,0,0,18753,1993
"3899","ABforMELTT",6745,1993-03-10,7.1653399998,-75.4391984392,NA,2,1,0,0,0,0,5854,1993
"3900","ABforMELTT",6746,1993-03-11,6.9538595698,-71.8723334257,NA,1,0,0,1,0,0,81736,1993
"3901","ABforMELTT",6747,1993-03-11,5.3479432948,-74.491119562,NA,1,1,0,0,0,0,25148,1993
"3902","ABforMELTT",6748,1993-03-11,7.2428750572,-76.4358754017,NA,1,1,0,0,0,0,5480,1993
"3903","ABforMELTT",6749,1993-03-12,7.1162672756,-73.1325981781,NA,3,1,0,0,0,0,68001,1993
"3904","ABforMELTT",6750,1993-03-12,8.6886509639,-73.666354865,NA,1,0,0,0,0,0,20550,1993
"3905","ABforMELTT",6751,1993-03-12,6.9797776822,-75.2980884258,NA,2,0,0,1,0,0,5134,1993
"3906","ABforMELTT",6752,1993-03-12,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,1993
"3907","ABforMELTT",6753,1993-03-13,7.9998954586,-73.510975182,NA,1,1,0,0,0,0,20770,1993
"3908","ABforMELTT",6754,1993-03-13,3.3769771286,-74.8028131807,NA,2,1,0,0,0,0,41206,1993
"3909","ABforMELTT",6755,1993-03-13,3.727877182,-75.6402449717,NA,2,1,0,0,0,0,73168,1993
"3910","ABforMELTT",6756,1993-03-13,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,1993
"3911","ABforMELTT",6757,1993-03-13,8.3280992334,-76.7470819826,NA,1,1,0,0,0,0,5490,1993
"3912","ABforMELTT",6758,1993-03-14,6.283851501,-71.0977428589,NA,1,1,0,0,0,0,81591,1993
"3913","ABforMELTT",6759,1993-03-14,7.2650104862,-73.1501469118,NA,4,1,0,0,0,0,68615,1993
"3914","ABforMELTT",6760,1993-03-14,8.6886509639,-73.666354865,NA,1,1,0,0,0,0,20550,1993
"3915","ABforMELTT",6761,1993-03-14,3.7018798762,-73.6956178151,NA,1,0,0,1,0,0,50689,1993
"3916","ABforMELTT",6762,1993-03-14,7.0871409658,-73.9449910744,NA,0,1,0,0,0,0,5893,1993
"3917","ABforMELTT",6763,1993-03-14,6.246715564,-75.581713332,NA,1,0,0,0,0,0,5001,1993
"3918","ABforMELTT",6764,1993-03-14,7.9968979535,-76.6322473006,NA,0,1,0,0,0,0,5837,1993
"3919","ABforMELTT",6765,1993-03-15,8.6886509639,-73.666354865,NA,6,1,0,0,0,0,20550,1993
"3920","ABforMELTT",6766,1993-03-16,6.317319591,-76.133948666,NA,2,1,0,0,0,0,5847,1993
"3921","ABforMELTT",6767,1993-03-16,8.6164193309,-76.3817990637,NA,2,1,0,0,0,0,5051,1993
"3922","ABforMELTT",6768,1993-03-17,7.1133560811,-73.2195514422,NA,1,1,0,0,0,0,68406,1993
"3923","ABforMELTT",6769,1993-03-17,6.4870411404,-74.4099455275,NA,1,1,0,0,0,0,5579,1993
"3924","ABforMELTT",6770,1993-03-18,2.5664283992,-72.6389862155,NA,0,0,0,1,0,0,95001,1993
"3925","ABforMELTT",6771,1993-03-18,8.4082025621,-75.5832429853,NA,2,1,0,0,0,0,23555,1993
"3926","ABforMELTT",6772,1993-03-18,1.0701727664,-75.5972124928,NA,0,1,0,0,0,0,18860,1993
"3927","ABforMELTT",6773,1993-03-18,1.9294670602,-76.2176374469,NA,2,1,0,0,0,0,41359,1993
"3928","ABforMELTT",6774,1993-03-18,3.364863347,-76.5615122924,NA,2,0,0,1,0,0,76001,1993
"3929","ABforMELTT",6775,1993-03-18,3.364863347,-76.5615122924,NA,1,0,0,1,0,0,76001,1993
"3930","ABforMELTT",6776,1993-03-18,8.089116411,-76.7291584376,NA,0,1,0,0,0,0,5837,1993
"3931","ABforMELTT",6777,1993-03-19,3.5390360027,-74.8968447533,NA,1,1,0,0,0,0,73236,1993
"3932","ABforMELTT",6778,1993-03-19,7.9737772443,-75.4168181275,NA,5,1,0,0,0,0,23466,1993
"3933","ABforMELTT",6779,1993-03-19,8.759341801,-76.5287943448,NA,1,1,0,0,0,0,5659,1993
"3934","ABforMELTT",6780,1993-03-20,7.76082642,-73.394225336,NA,2,1,0,0,0,0,20710,1993
"3935","ABforMELTT",6781,1993-03-20,2.9757503786,-73.6746937486,NA,0,0,0,1,0,0,50711,1993
"3936","ABforMELTT",6782,1993-03-20,5.4468429821,-75.6496603124,NA,0,0,0,0,0,0,17777,1993
"3937","ABforMELTT",6783,1993-03-21,8.8755022456,-75.6207866383,NA,2,1,0,0,0,0,23189,1993
"3938","ABforMELTT",6784,1993-03-21,1.1945830321,-75.7065835254,NA,1,1,0,0,0,0,18860,1993
"3939","ABforMELTT",6785,1993-03-22,4.9234423744,-75.063420931,NA,2,1,0,0,0,0,73411,1993
"3940","ABforMELTT",6786,1993-03-22,6.6773230534,-75.8128322684,NA,3,1,0,0,0,0,5411,1993
"3941","ABforMELTT",6787,1993-03-23,6.9538595698,-71.8723334257,NA,0,0,0,1,0,0,81736,1993
"3942","ABforMELTT",6788,1993-03-23,6.0583063351,-75.185481011,NA,1,1,0,0,0,0,5197,1993
"3943","ABforMELTT",6789,1993-03-23,2.3896466941,-75.8914513146,NA,1,1,0,0,0,0,41396,1993
"3944","ABforMELTT",6790,1993-03-23,3.9008235438,-76.2989611331,NA,0,1,0,0,0,0,76111,1993
"3945","ABforMELTT",6791,1993-03-23,3.0160539008,-76.4853702902,NA,0,0,0,1,0,0,19698,1993
"3946","ABforMELTT",6792,1993-03-23,0.6848416558,-76.6048323529,NA,2,1,0,0,0,0,86569,1993
"3947","ABforMELTT",6793,1993-03-23,1.2001157332,-76.9174821569,NA,2,0,0,1,0,0,86749,1993
"3948","ABforMELTT",6794,1993-03-23,2.2567549087,-77.2494502806,NA,2,0,1,0,0,0,19050,1993
"3949","ABforMELTT",1647,1993-03-24,2.2567549087,-77.2494502806,"CR021041",0,0,0,1,0,0,19050,1993
"3950","ABforMELTT",6795,1993-03-24,6.5540504283,-72.5018350718,NA,0,0,0,1,0,0,15180,1993
"3951","ABforMELTT",6796,1993-03-24,4.6501730303,-74.1073590032,NA,3,0,1,0,0,0,11001,1993
"3952","ABforMELTT",6797,1993-03-24,8.4082025621,-75.5832429853,NA,2,1,0,0,0,0,23555,1993
"3953","ABforMELTT",6798,1993-03-24,5.7447471798,-75.97554408,NA,3,1,0,0,0,0,5091,1993
"3954","ABforMELTT",6799,1993-03-25,7.2808204725,-72.9687984566,NA,0,1,0,0,0,0,68169,1993
"3955","ABforMELTT",6800,1993-03-25,3.2396529967,-74.3515453533,NA,1,1,0,0,0,0,50370,1993
"3956","ABforMELTT",638,1993-03-26,6.246715564,-75.581713332,"CR011008",0,0,0,0,0,0,5001,1993
"3957","ABforMELTT",6801,1993-03-26,7.4163632291,-73.4445103841,NA,1,1,0,0,0,0,68655,1993
"3958","ABforMELTT",6802,1993-03-26,3.1257520996,-73.7511667597,NA,1,0,0,1,0,0,50711,1993
"3959","ABforMELTT",6803,1993-03-26,9.8302190728,-75.1210888007,NA,1,1,0,0,0,0,13654,1993
"3960","ABforMELTT",6804,1993-03-26,6.246715564,-75.581713332,NA,2,1,0,0,0,0,5001,1993
"3961","ABforMELTT",6805,1993-03-26,3.2098312141,-76.6541145922,NA,0,1,0,0,0,0,76364,1993
"3962","ABforMELTT",6806,1993-03-26,1.3775298541,-77.584074114,NA,1,0,0,1,0,0,52678,1993
"3963","ABforMELTT",6807,1993-03-27,1.7024202837,-76.5739729713,NA,5,1,0,0,0,0,19701,1993
"3964","ABforMELTT",6808,1993-03-28,2.9466664961,-75.040016162,NA,3,1,0,0,0,0,41001,1993
"3965","ABforMELTT",6809,1993-03-28,5.9243680059,-75.6705063969,NA,3,1,0,0,0,0,5282,1993
"3966","ABforMELTT",6810,1993-03-28,3.8796412352,-76.0986819264,NA,0,1,0,0,0,0,76111,1993
"3967","ABforMELTT",6811,1993-03-28,8.066060266,-76.6585376838,NA,0,1,0,0,0,0,5837,1993
"3968","ABforMELTT",6812,1993-03-29,3.067538095,-75.1387730361,NA,1,1,0,0,0,0,41799,1993
"3969","ABforMELTT",6813,1993-03-30,8.0358956888,-74.9535431187,NA,1,1,0,0,0,0,5154,1993
"3970","ABforMELTT",6814,1993-03-31,7.3919119442,-73.4990501608,NA,0,1,0,0,0,0,68655,1993
"3971","ABforMELTT",6815,1993-03-31,4.8178246686,-74.4788228043,NA,0,0,0,1,0,0,25040,1993
"3972","ABforMELTT",6816,1993-03-31,6.4859489363,-75.019157568,NA,3,1,0,0,0,0,5670,1993
"3973","ABforMELTT",6817,1993-03-31,6.246715564,-75.581713332,NA,1,1,0,0,0,0,5001,1993
"3974","ABforMELTT",6818,1993-03-31,2.3149182734,-76.6888321985,NA,2,1,0,0,0,0,19807,1993
"3975","ABforMELTT",6819,1993-04-01,8.4363773379,-73.2874092881,NA,3,1,0,0,0,0,54800,1993
"3976","ABforMELTT",6820,1993-04-01,7.5975217942,-74.799097289,NA,1,1,0,0,0,0,5250,1993
"3977","ABforMELTT",6821,1993-04-02,7.948383201,-74.8682041493,NA,2,1,0,0,0,0,5495,1993
"3978","ABforMELTT",6822,1993-04-02,6.246715564,-75.581713332,NA,2,0,1,0,0,0,5001,1993
"3979","ABforMELTT",6823,1993-04-02,7.8834174058,-76.6259606537,NA,1,1,0,0,0,0,5045,1993
"3980","ABforMELTT",6824,1993-04-03,8.0375127958,-76.5178133654,NA,1,1,0,0,0,0,5837,1993
"3981","ABforMELTT",6825,1993-04-03,7.7551163455,-76.6532103356,NA,2,1,0,0,0,0,5147,1993
"3982","ABforMELTT",6826,1993-04-03,1.1408389701,-77.8644282911,NA,0,0,0,1,0,0,52435,1993
"3983","ABforMELTT",6827,1993-04-04,4.7903799741,-73.6629245458,NA,0,1,0,0,0,0,25372,1993
"3984","ABforMELTT",6828,1993-04-04,6.4870411404,-74.4099455275,NA,0,1,0,0,0,0,5579,1993
"3985","ABforMELTT",6829,1993-04-04,3.4144143046,-76.5215651508,NA,1,0,0,1,0,0,76001,1993
"3986","ABforMELTT",3092,1993-04-05,7.0039407344,-73.9124579456,"CR2017533420",0,0,0,1,0,0,5893,1993
"3987","ABforMELTT",6830,1993-04-05,6.1561724433,-71.7649225437,NA,1,1,0,0,0,0,85125,1993
"3988","ABforMELTT",6831,1993-04-05,6.4870411404,-74.4099455275,NA,0,1,0,0,0,0,5579,1993
"3989","ABforMELTT",6832,1993-04-05,7.0260940527,-74.695944258,NA,2,0,0,1,0,0,5604,1993
"3990","ABforMELTT",6833,1993-04-05,5.2970590607,-75.8828604706,NA,2,1,0,0,0,0,66456,1993
"3991","ABforMELTT",6834,1993-04-05,7.7457797342,-76.5562285325,NA,1,1,0,0,0,0,5147,1993
"3992","ABforMELTT",616,1993-04-07,7.6781333226,-74.0208328001,"CR010152",0,1,0,0,0,0,13670,1993
"3993","ABforMELTT",6835,1993-04-07,7.2687054624,-72.6420588392,NA,10,1,0,0,0,0,54125,1993
"3994","ABforMELTT",6836,1993-04-07,10.195457246,-73.9700959245,NA,0,1,0,0,0,0,20238,1993
"3995","ABforMELTT",6837,1993-04-07,3.9367451382,-74.600295547,NA,3,1,0,0,0,0,73873,1993
"3996","ABforMELTT",6838,1993-04-08,6.4493794856,-71.7586108633,NA,2,1,0,0,0,0,81794,1993
"3997","ABforMELTT",6839,1993-04-08,7.9382294873,-72.6046681753,NA,4,1,0,0,0,0,54261,1993
"3998","ABforMELTT",6840,1993-04-08,7.7115469731,-74.7524956212,NA,1,1,0,0,0,0,5250,1993
"3999","ABforMELTT",6841,1993-04-08,7.9773623332,-75.1982903265,NA,3,1,0,0,0,0,5154,1993
"4000","ABforMELTT",6842,1993-04-08,7.7457797342,-76.5562285325,NA,2,1,0,0,0,0,5147,1993
"4001","ABforMELTT",6843,1993-04-09,7.0269814147,-71.426751178,NA,2,1,0,0,0,0,81065,1993
"4002","ABforMELTT",6844,1993-04-09,7.3919119442,-73.4990501608,NA,1,1,0,0,0,0,68655,1993
"4003","ABforMELTT",6845,1993-04-09,6.6979114506,-73.5112677449,NA,1,1,0,0,0,0,68235,1993
"4004","ABforMELTT",6846,1993-04-09,3.0154268296,-76.6422805942,NA,0,1,0,0,0,0,19110,1993
"4005","ABforMELTT",6847,1993-04-10,6.8803829351,-73.4110239344,NA,1,1,0,0,0,0,68689,1993
"4006","ABforMELTT",6848,1993-04-10,6.1035422951,-73.4384163558,NA,2,1,0,0,0,0,68770,1993
"4007","ABforMELTT",6849,1993-04-10,1.2904272018,-75.506962028,NA,0,0,0,1,0,0,18460,1993
"4008","ABforMELTT",6850,1993-04-10,5.8997513608,-76.1422298644,NA,1,1,0,0,0,0,27245,1993
